Date,US_G1_raw,US_G1_zscore,US_G1_regime,US_G1_fwd_regime,US_G2_raw,US_G2_zscore,US_G2_regime,US_G2_fwd_regime,US_EQ_F3_raw,US_EQ_F3_zscore,US_EQ_F3_regime,US_EQ_F3_fwd_regime,US_EQ_F1_raw,US_EQ_F1_zscore,US_EQ_F1_regime,US_EQ_F1_fwd_regime,US_R1_raw,US_R1_zscore,US_R1_regime,US_R1_fwd_regime,US_Cr2_raw,US_Cr2_zscore,US_Cr2_regime,US_Cr2_fwd_regime,GL_CA_I1_raw,GL_CA_I1_zscore,GL_CA_I1_regime,GL_CA_I1_fwd_regime,US_V1_raw,US_V1_zscore,US_V1_regime,US_V1_fwd_regime,US_V2_raw,US_V2_zscore,US_V2_regime,US_V2_fwd_regime,FX_CMD2_raw,FX_CMD2_zscore,FX_CMD2_regime,FX_CMD2_fwd_regime,FX_CMD1_raw,FX_CMD1_zscore,FX_CMD1_regime,FX_CMD1_fwd_regime,M1_raw,M1_zscore,M1_regime,M1_fwd_regime,M2_raw,M2_zscore,M2_regime,M2_fwd_regime,M3_raw,M3_zscore,M3_regime,M3_fwd_regime,M4_raw,M4_zscore,M4_regime,M4_fwd_regime,M5_raw,M5_zscore,M5_regime,M5_fwd_regime,EU_G3_raw,EU_G3_zscore,EU_G3_regime,EU_G3_fwd_regime,UK_G1_raw,UK_G1_zscore,UK_G1_regime,UK_G1_fwd_regime,EU_G2_raw,EU_G2_zscore,EU_G2_regime,EU_G2_fwd_regime,EU_Cr2_raw,EU_Cr2_zscore,EU_Cr2_regime,EU_Cr2_fwd_regime,UK_R2_raw,UK_R2_zscore,UK_R2_regime,UK_R2_fwd_regime,UK_Cr1_raw,UK_Cr1_zscore,UK_Cr1_regime,UK_Cr1_fwd_regime,EU_G4_raw,EU_G4_zscore,EU_G4_regime,EU_G4_fwd_regime,AS_CN_G3_raw,AS_CN_G3_zscore,AS_CN_G3_regime,AS_CN_G3_fwd_regime,AS_CN_G2_raw,AS_CN_G2_zscore,AS_CN_G2_regime,AS_CN_G2_fwd_regime,AS_IN_G1_raw,AS_IN_G1_zscore,AS_IN_G1_regime,AS_IN_G1_fwd_regime,AS_IN_R1_raw,AS_IN_R1_zscore,AS_IN_R1_regime,AS_IN_R1_fwd_regime,FX_CN1_raw,FX_CN1_zscore,FX_CN1_regime,FX_CN1_fwd_regime,FX_1_raw,FX_1_zscore,FX_1_regime,FX_1_fwd_regime,US_Cr1_raw,US_Cr1_zscore,US_Cr1_regime,US_Cr1_fwd_regime,US_Cr3_raw,US_Cr3_zscore,US_Cr3_regime,US_Cr3_fwd_regime,US_R2_raw,US_R2_zscore,US_R2_regime,US_R2_fwd_regime,US_R5_raw,US_R5_zscore,US_R5_regime,US_R5_fwd_regime,US_R4_raw,US_R4_zscore,US_R4_regime,US_R4_fwd_regime,UK_R1_raw,UK_R1_zscore,UK_R1_regime,UK_R1_fwd_regime,FX_CMD5_raw,FX_CMD5_zscore,FX_CMD5_regime,FX_CMD5_fwd_regime,FX_CMD4_raw,FX_CMD4_zscore,FX_CMD4_regime,FX_CMD4_fwd_regime,US_JOBS1_raw,US_JOBS1_zscore,US_JOBS1_regime,US_JOBS1_fwd_regime,US_JOBS3_raw,US_JOBS3_zscore,US_JOBS3_regime,US_JOBS3_fwd_regime,US_G6_raw,US_G6_zscore,US_G6_regime,US_G6_fwd_regime,US_HOUS1_raw,US_HOUS1_zscore,US_HOUS1_regime,US_HOUS1_fwd_regime,US_M2_raw,US_M2_zscore,US_M2_regime,US_M2_fwd_regime,GL_CLI1_raw,GL_CLI1_zscore,GL_CLI1_regime,GL_CLI1_fwd_regime,GL_CLI2_raw,GL_CLI2_zscore,GL_CLI2_regime,GL_CLI2_fwd_regime,EU_CLI1_raw,EU_CLI1_zscore,EU_CLI1_regime,EU_CLI1_fwd_regime,AS_CLI1_raw,AS_CLI1_zscore,AS_CLI1_regime,AS_CLI1_fwd_regime,GL_CLI5_raw,GL_CLI5_zscore,GL_CLI5_regime,GL_CLI5_fwd_regime,US_CLI1_raw,US_CLI1_zscore,US_CLI1_regime,US_CLI1_fwd_regime,CA_CLI1_raw,CA_CLI1_zscore,CA_CLI1_regime,CA_CLI1_fwd_regime,DE_CLI1_raw,DE_CLI1_zscore,DE_CLI1_regime,DE_CLI1_fwd_regime,FR_CLI1_raw,FR_CLI1_zscore,FR_CLI1_regime,FR_CLI1_fwd_regime,UK_CLI1_raw,UK_CLI1_zscore,UK_CLI1_regime,UK_CLI1_fwd_regime,IT_CLI1_raw,IT_CLI1_zscore,IT_CLI1_regime,IT_CLI1_fwd_regime,JP_CLI1_raw,JP_CLI1_zscore,JP_CLI1_regime,JP_CLI1_fwd_regime,CN_CLI1_raw,CN_CLI1_zscore,CN_CLI1_regime,CN_CLI1_fwd_regime,AU_CLI1_raw,AU_CLI1_zscore,AU_CLI1_regime,AU_CLI1_fwd_regime,US_G3_raw,US_G3_zscore,US_G3_regime,US_G3_fwd_regime,US_EQ_F4_raw,US_EQ_F4_zscore,US_EQ_F4_regime,US_EQ_F4_fwd_regime,US_EQ_F2_raw,US_EQ_F2_zscore,US_EQ_F2_regime,US_EQ_F2_fwd_regime,US_R3_raw,US_R3_zscore,US_R3_regime,US_R3_fwd_regime,US_CA_G1_raw,US_CA_G1_zscore,US_CA_G1_regime,US_CA_G1_fwd_regime,US_Cr4_raw,US_Cr4_zscore,US_Cr4_regime,US_Cr4_fwd_regime,US_G5_raw,US_G5_zscore,US_G5_regime,US_G5_fwd_regime,US_G4_raw,US_G4_zscore,US_G4_regime,US_G4_fwd_regime,US_ISM1_raw,US_ISM1_zscore,US_ISM1_regime,US_ISM1_fwd_regime,US_R6_raw,US_R6_zscore,US_R6_regime,US_R6_fwd_regime,US_JOBS2_raw,US_JOBS2_zscore,US_JOBS2_regime,US_JOBS2_fwd_regime,EU_R1_raw,EU_R1_zscore,EU_R1_regime,EU_R1_fwd_regime,EU_G1_raw,EU_G1_zscore,EU_G1_regime,EU_G1_fwd_regime,JP_G1_raw,JP_G1_zscore,JP_G1_regime,JP_G1_fwd_regime,FX_2_raw,FX_2_zscore,FX_2_regime,FX_2_fwd_regime,GL_G2_raw,GL_G2_zscore,GL_G2_regime,GL_G2_fwd_regime,GL_G1_raw,GL_G1_zscore,GL_G1_regime,GL_G1_fwd_regime,FX_CMD6_raw,FX_CMD6_zscore,FX_CMD6_regime,FX_CMD6_fwd_regime,FX_CMD3_raw,FX_CMD3_zscore,FX_CMD3_regime,FX_CMD3_fwd_regime,FX_EM1_raw,FX_EM1_zscore,FX_EM1_regime,FX_EM1_fwd_regime,US_PMI1_raw,US_PMI1_zscore,US_PMI1_regime,US_PMI1_fwd_regime,US_PMI2_raw,US_PMI2_zscore,US_PMI2_regime,US_PMI2_fwd_regime,US_SVC1_raw,US_SVC1_zscore,US_SVC1_regime,US_SVC1_fwd_regime,EU_PMI1_raw,EU_PMI1_zscore,EU_PMI1_regime,EU_PMI1_fwd_regime,EU_PMI2_raw,EU_PMI2_zscore,EU_PMI2_regime,EU_PMI2_fwd_regime,EU_ESI1_raw,EU_ESI1_zscore,EU_ESI1_regime,EU_ESI1_fwd_regime,DE_IFO1_raw,DE_IFO1_zscore,DE_IFO1_regime,DE_IFO1_fwd_regime,UK_PMI1_raw,UK_PMI1_zscore,UK_PMI1_regime,UK_PMI1_fwd_regime,CN_PMI1_raw,CN_PMI1_zscore,CN_PMI1_regime,CN_PMI1_fwd_regime,GL_PMI1_raw,GL_PMI1_zscore,GL_PMI1_regime,GL_PMI1_fwd_regime,AS_CN_G1_raw,AS_CN_G1_zscore,AS_CN_G1_regime,AS_CN_G1_fwd_regime,GLOBAL_GOLD1_raw,GLOBAL_GOLD1_zscore,GLOBAL_GOLD1_regime,GLOBAL_GOLD1_fwd_regime,US_INFL1_raw,US_INFL1_zscore,US_INFL1_regime,US_INFL1_fwd_regime,UK_INFL1_raw,UK_INFL1_zscore,UK_INFL1_regime,UK_INFL1_fwd_regime,EU_INFL1_raw,EU_INFL1_zscore,EU_INFL1_regime,EU_INFL1_fwd_regime,JP_INFL1_raw,JP_INFL1_zscore,JP_INFL1_regime,JP_INFL1_fwd_regime,CN_INFL1_raw,CN_INFL1_zscore,CN_INFL1_regime,CN_INFL1_fwd_regime,US_INFEXP1_raw,US_INFEXP1_zscore,US_INFEXP1_regime,US_INFEXP1_fwd_regime,EU_NOWCAST1_raw,EU_NOWCAST1_zscore,EU_NOWCAST1_regime,EU_NOWCAST1_fwd_regime,US_GDPNOW1_raw,US_GDPNOW1_zscore,US_GDPNOW1_regime,US_GDPNOW1_fwd_regime,US_NOWCAST1_raw,US_NOWCAST1_zscore,US_NOWCAST1_regime,US_NOWCAST1_fwd_regime,JP_TANKAN_SPREAD1_raw,JP_TANKAN_SPREAD1_zscore,JP_TANKAN_SPREAD1_regime,JP_TANKAN_SPREAD1_fwd_regime,JP_TANKAN_SVC1_raw,JP_TANKAN_SVC1_zscore,JP_TANKAN_SVC1_regime,JP_TANKAN_SVC1_fwd_regime,JP_TANKAN_FWD1_raw,JP_TANKAN_FWD1_zscore,JP_TANKAN_FWD1_regime,JP_TANKAN_FWD1_fwd_regime,UK_NOWCAST1_raw,UK_NOWCAST1_zscore,UK_NOWCAST1_regime,UK_NOWCAST1_fwd_regime,JP_NOWCAST1_raw,JP_NOWCAST1_zscore,JP_NOWCAST1_regime,JP_NOWCAST1_fwd_regime,US_ISM2_raw,US_ISM2_zscore,US_ISM2_regime,US_ISM2_fwd_regime,UK_TAYLOR1_raw,UK_TAYLOR1_zscore,UK_TAYLOR1_regime,UK_TAYLOR1_fwd_regime,EU_TAYLOR1_raw,EU_TAYLOR1_zscore,EU_TAYLOR1_regime,EU_TAYLOR1_fwd_regime,JP_TAYLOR1_raw,JP_TAYLOR1_zscore,JP_TAYLOR1_regime,JP_TAYLOR1_fwd_regime,CN_TAYLOR1_raw,CN_TAYLOR1_zscore,CN_TAYLOR1_regime,CN_TAYLOR1_fwd_regime,GL_MONPOL1_raw,GL_MONPOL1_zscore,GL_MONPOL1_regime,GL_MONPOL1_fwd_regime
2000-03-17,-0.074253413,,,,0.53925197,,,,,,,,,,,,0.31,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,0.0011886505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.3,,inverted,,,,,,,,,,0.0377,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5424,,,n/a [leading],1.5583,,,n/a [leading],101.3022,,,n/a [leading],100.45637,,,n/a [leading],0,,contracting,n/a [leading],101.3113,,,n/a [leading],101.0577,,,n/a [leading],101.4749,,,n/a [leading],102.2325,,,n/a [leading],100.1992,,,n/a [leading],101.5789,,,n/a [leading],101.1678,,,n/a [leading],99.753,,,n/a [leading],100.4483,,,n/a [leading],3.8432978,,,,,,,,,,,,-0.3119998,,inverted,,,,,,,,,,0.010027062,,,,,,,,,,neutral,n/a [leading],2.04,,,,,,,n/a [leading],0.244,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],4.1,,contraction,n/a [leading],34.1,,contraction,n/a [leading],117.8,,,n/a [leading],97.8,,,n/a [leading],-6.1682,,contraction,n/a [leading],4.6667,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-24,-0.046194342,,,,0.62374116,,,,,,,,,,,,0.29,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,-0.026206676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.44,,inverted,,,,,,,,,,0.0377,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5424,,,n/a [leading],1.5583,,,n/a [leading],101.3022,,,n/a [leading],100.45637,,,n/a [leading],0,,contracting,n/a [leading],101.3113,,,n/a [leading],101.0577,,,n/a [leading],101.4749,,,n/a [leading],102.2325,,,n/a [leading],100.1992,,,n/a [leading],101.5789,,,n/a [leading],101.1678,,,n/a [leading],99.753,,,n/a [leading],100.4483,,,n/a [leading],3.9232562,,,,,,,,,,,,-0.46600021,,inverted,,,,,,,,,,0.025057616,,,,,,,,,,neutral,n/a [leading],2.03,,,,,,,n/a [leading],0.244,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],4.1,,contraction,n/a [leading],34.1,,contraction,n/a [leading],117.8,,,n/a [leading],97.8,,,n/a [leading],-6.1682,,contraction,n/a [leading],4.6667,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,-0.045394863,,,,0.58665233,,,,,,,,,,,,0.15,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,-0.010003709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.47,,inverted,,,,,,,,,,0.0377,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82195,,,n/a [leading],1.4868,,,n/a [leading],101.43363,,,n/a [leading],100.39573,,,n/a [leading],0,,contracting,n/a [leading],101.2151,,,n/a [leading],101.1614,,,n/a [leading],101.6467,,,n/a [leading],102.4274,,,n/a [leading],100.2268,,,n/a [leading],101.6772,,,n/a [leading],101.2226,,,n/a [leading],99.7283,,,n/a [leading],100.2363,,,n/a [leading],3.8829586,,,,,,,,,,,,-0.47700024,,inverted,,,,,,,,,,-0.025012311,,,,,,,,,,neutral,n/a [leading],2.2,,,,,,,n/a [leading],0.244,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.8,,contraction,n/a [leading],35.1,,contraction,n/a [leading],118.6,,,n/a [leading],97,,,n/a [leading],-6.1682,,contraction,n/a [leading],4.6667,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-07,-0.044051021,,,,0.55961931,,,,,,,,,,,,-0.04,,recession-watch,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,-0.016699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.52,,inverted,,,,,,,,,,0.0957,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82195,,,n/a [leading],1.4868,,,n/a [leading],101.43363,,,n/a [leading],100.39573,,,n/a [leading],0,,contracting,n/a [leading],101.2151,,,n/a [leading],101.1614,,,n/a [leading],101.6467,,,n/a [leading],102.4274,,,n/a [leading],100.2268,,,n/a [leading],101.6772,,,n/a [leading],101.2226,,,n/a [leading],99.7283,,,n/a [leading],100.2363,,,n/a [leading],3.8299255,,,,,,,,,,,,-0.53100002,,inverted,,,,,,,,,,-0.058659585,,,,,,,,,,neutral,n/a [leading],2.34,,,,,,,n/a [leading],0.2404,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.8,,contraction,n/a [leading],35.1,,contraction,n/a [leading],118.6,,,n/a [leading],97,,,n/a [leading],-10.9748,,contraction,n/a [leading],4.3333,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-14,-0.11361347,,,,0.4952383,,,,,,,,,,,,0.04,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,0.0070966894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.42,,inverted,,,,,,,,,,0.0957,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82195,,,n/a [leading],1.4868,,,n/a [leading],101.43363,,,n/a [leading],100.39573,,,n/a [leading],0,,contracting,n/a [leading],101.2151,,,n/a [leading],101.1614,,,n/a [leading],101.6467,,,n/a [leading],102.4274,,,n/a [leading],100.2268,,,n/a [leading],101.6772,,,n/a [leading],101.2226,,,n/a [leading],99.7283,,,n/a [leading],100.2363,,,n/a [leading],3.7835688,,,,,,,,,,,,-0.38499977,,inverted,,,,,,,,,,-0.23375692,,,,,,,,,,neutral,n/a [leading],2.27,,,,,,,n/a [leading],0.2404,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.8,,contraction,n/a [leading],35.1,,contraction,n/a [leading],118.6,,,n/a [leading],97,,,n/a [leading],-10.9748,,contraction,n/a [leading],4.3333,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-21,-0.11667834,,,,0.50911733,,,,,,,,,,,,0.2,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,-0.019953618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.39,,inverted,,,,,,,,,,0.0957,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82195,,,n/a [leading],1.4868,,,n/a [leading],101.43363,,,n/a [leading],100.39573,,,n/a [leading],0,,contracting,n/a [leading],101.2151,,,n/a [leading],101.1614,,,n/a [leading],101.6467,,,n/a [leading],102.4274,,,n/a [leading],100.2268,,,n/a [leading],101.6772,,,n/a [leading],101.2226,,,n/a [leading],99.7283,,,n/a [leading],100.2363,,,n/a [leading],3.81702,,,,,,,,,,,,-0.39200008,,inverted,,,,,,,,,,-0.2075375,,,,,,,,,,neutral,n/a [leading],2.17,,,,,,,n/a [leading],0.2404,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.8,,contraction,n/a [leading],35.1,,contraction,n/a [leading],118.6,,,n/a [leading],97,,,n/a [leading],-10.9748,,contraction,n/a [leading],4.3333,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-28,-0.11809828,,,,0.54367982,,,,,,,,,,,,0.41,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,-0.021211433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.45,,inverted,,,,,,,,,,0.0957,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82195,,,n/a [leading],1.4868,,,n/a [leading],101.43363,,,n/a [leading],100.39573,,,n/a [leading],0,,contracting,n/a [leading],101.2151,,,n/a [leading],101.1614,,,n/a [leading],101.6467,,,n/a [leading],102.4274,,,n/a [leading],100.2268,,,n/a [leading],101.6772,,,n/a [leading],101.2226,,,n/a [leading],99.7283,,,n/a [leading],100.2363,,,n/a [leading],3.7568328,,,,,,,,,,,,-0.46599977,,inverted,,,,,,,,,,-0.13394258,,,,,,,,,,neutral,n/a [leading],1.9,,,,,,,n/a [leading],0.2404,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.8,,contraction,n/a [leading],35.1,,contraction,n/a [leading],118.6,,,n/a [leading],97,,,n/a [leading],-10.9748,,contraction,n/a [leading],4.3333,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-05,-0.18583532,,,,0.50391157,,,,,,,,,,,,0.54,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,0.0064229072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.33,,inverted,,,,,,,,,,0.0251,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11705,,,n/a [leading],1.3869,,,n/a [leading],101.5754,,,n/a [leading],100.31347,,,n/a [leading],0,,contracting,n/a [leading],101.0968,,,n/a [leading],101.2163,,,n/a [leading],101.8272,,,n/a [leading],102.6005,,,n/a [leading],100.2985,,,n/a [leading],101.7465,,,n/a [leading],101.2291,,,n/a [leading],99.7099,,,n/a [leading],100.0014,,,n/a [leading],3.7638653,,,,,,,,,,,,-0.33300003,,inverted,,,,,,,,,,-0.158702,,,,,,,,,,neutral,n/a [leading],1.77,,,,,,,n/a [leading],0.2868,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.6,,contraction,n/a [leading],29.7,,contraction,n/a [leading],116.9,,,n/a [leading],98.2,,,n/a [leading],-9.8151,,contraction,n/a [leading],4,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-12,-0.1594512,,,,0.51716833,,,,,,,,,,,,0.37,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,,defensive,,,,,,,,,,,,,,,,,,-0.0019435115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.4,,inverted,,,,,,,,,,0.0251,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11705,,,n/a [leading],1.3869,,,n/a [leading],101.5754,,,n/a [leading],100.31347,,,n/a [leading],0,,contracting,n/a [leading],101.0968,,,n/a [leading],101.2163,,,n/a [leading],101.8272,,,n/a [leading],102.6005,,,n/a [leading],100.2985,,,n/a [leading],101.7465,,,n/a [leading],101.2291,,,n/a [leading],99.7099,,,n/a [leading],100.0014,,,n/a [leading],3.8026434,,,,,,,,,,,,-0.41199986,,inverted,,,,,,,,,,-0.23110792,,,,,,,,,,neutral,n/a [leading],2.01,,,,,,,n/a [leading],0.2868,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.6,,contraction,n/a [leading],29.7,,contraction,n/a [leading],116.9,,,n/a [leading],98.2,,,n/a [leading],-9.8151,,contraction,n/a [leading],4,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-19,-0.20711192,,,,0.49860597,,,,,,,,,,,,0.62,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,-0.011564638,,risk-off,,0,,defensive,,,,,,,,,,,,,,,,,,0.022619193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.35,,inverted,,,,,,,,,,0.0251,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11705,,,n/a [leading],1.3869,,,n/a [leading],101.5754,,,n/a [leading],100.31347,,,n/a [leading],0,,contracting,n/a [leading],101.0968,,,n/a [leading],101.2163,,,n/a [leading],101.8272,,,n/a [leading],102.6005,,,n/a [leading],100.2985,,,n/a [leading],101.7465,,,n/a [leading],101.2291,,,n/a [leading],99.7099,,,n/a [leading],100.0014,,,n/a [leading],3.808306,,,,,,,,,,,,-0.34899984,,inverted,,,,,,,,,,-0.25455062,,,,,,,,,,neutral,n/a [leading],2.13,,,,,,,n/a [leading],0.2868,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.6,,contraction,n/a [leading],29.7,,contraction,n/a [leading],116.9,,,n/a [leading],98.2,,,n/a [leading],-9.8151,,contraction,n/a [leading],4,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-26,-0.28905845,,,,0.46890101,,,,-0.36070657,,,,-0.64675131,,,,0.5,,,,,,normal,,,,,,,,,,,,,,,,,,,,,,-0.032365764,,risk-off,,0,,defensive,,,,,,,,,,,,,,,,,,-0.012821264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,-0.36,,inverted,,,,,,,,,,0.0251,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11705,,,n/a [leading],1.3869,,,n/a [leading],101.5754,,,n/a [leading],100.31347,,,n/a [leading],0,,contracting,n/a [leading],101.0968,,,n/a [leading],101.2163,,,n/a [leading],101.8272,,,n/a [leading],102.6005,,,n/a [leading],100.2985,,,n/a [leading],101.7465,,,n/a [leading],101.2291,,,n/a [leading],99.7099,,,n/a [leading],100.0014,,,n/a [leading],3.8566862,,,,-0.97853493,,,,0.82228529,,,,-0.36999983,,inverted,,,,,,,,,,-0.28156055,,,,,,,,,,neutral,n/a [leading],2.29,,,,,,,n/a [leading],0.2868,,normal,,,,,,,,,,,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,neutral,n/a [leading],,,neutral,n/a [leading],,,neutral,n/a [leading],5.6,,contraction,n/a [leading],29.7,,contraction,n/a [leading],116.9,,,n/a [leading],98.2,,,n/a [leading],-9.8151,,contraction,n/a [leading],4,,contraction,n/a [leading],,,neutral,n/a [leading],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
